age,Occupation,Marital_Status,Education_Level,default,Balance,Housing_Loan,Personal_Loan,contact,day,Month,duration,campaign,pdays,previous,Prev_Outcome,Subscribed,conversion_status,age_segment,duration_min
31,Technician,Married,Secondary,No,450,No,Yes,Cellular,20,Nov,111,2,129,4,Failure,no,0,26-40,1.85
36,Admin ,Married,Secondary,No,746,Yes,No,Cellular,17,Nov,581,3,-1,0,Not Specified,no,0,26-40,9.68
46,Self-Employed,Single,Primary,No,2032,No,No,Cellular,30,Jul,424,2,-1,0,Not Specified,no,0,41-60,7.07
37,Management,Married,Tertiary,No,636,No,Yes,Not Specified,5,Jun,338,2,-1,0,Not Specified,no,0,26-40,5.63
48,Technician,Married,Secondary,No,-938,Yes,No,Cellular,7,May,134,1,344,2,Failure,no,0,41-60,2.23
31,Management,Single,Tertiary,No,2007,Yes,No,Not Specified,20,May,253,1,-1,0,Not Specified,no,0,26-40,4.22
39,Blue-Collar,Divorced,Secondary,No,33,No,No,Cellular,29,Jan,593,4,-1,0,Not Specified,no,0,26-40,9.88
39,Management,Single,Not Specified,No,2887,Yes,No,Not Specified,7,May,42,2,-1,0,Not Specified,no,0,26-40,0.7
39,Housemaid,Married,Secondary,No,1444,No,No,Cellular,19,Nov,100,1,117,8,Success,no,0,26-40,1.67
55,Management,Married,Tertiary,No,42,Yes,No,Telephone,11,May,386,2,-1,0,Not Specified,no,0,41-60,6.43
54,Retired,Married,Secondary,No,522,No,Yes,Cellular,14,Jul,81,3,-1,0,Not Specified,no,0,41-60,1.35
32,Housemaid,Married,Secondary,No,0,No,No,Cellular,21,Aug,435,2,-1,0,Not Specified,no,0,26-40,7.25
37,Blue-Collar,Married,Secondary,No,3884,Yes,No,Cellular,20,Apr,28,5,-1,0,Not Specified,no,0,26-40,0.47
36,Services,Married,Secondary,No,472,Yes,No,Not Specified,19,Jun,1017,1,-1,0,Not Specified,no,0,26-40,16.95
60,Retired,Married,Secondary,No,2060,No,No,Cellular,26,Mar,454,1,88,3,Other,no,0,41-60,7.57
25,Services,Single,Secondary,No,628,No,No,Cellular,8,Jul,266,1,-1,0,Not Specified,no,0,18-25,4.43
50,Management,Married,Tertiary,No,398,No,No,Telephone,30,Jul,1567,5,-1,0,Not Specified,no,0,41-60,26.12
59,Retired,Married,Secondary,No,417,Yes,No,Cellular,7,May,476,2,-1,0,Not Specified,no,0,41-60,7.93
58,Unemployed,Married,Secondary,No,610,Yes,No,Telephone,29,Jul,246,2,-1,0,Not Specified,no,0,41-60,4.1
49,Technician,Single,Tertiary,No,2585,No,No,Not Specified,11,Jun,64,1,-1,0,Not Specified,no,0,41-60,1.07
47,Technician,Married,Secondary,No,321,Yes,Yes,Not Specified,4,Jul,111,1,-1,0,Not Specified,no,0,41-60,1.85
38,Services,Married,Primary,No,0,Yes,No,Cellular,17,Nov,960,2,-1,0,Not Specified,no,0,26-40,16.0
32,Management,Single,Tertiary,Yes,4,No,No,Cellular,29,Jan,181,1,-1,0,Not Specified,no,0,26-40,3.02
40,Blue-Collar,Single,Not Specified,No,29,No,No,Telephone,7,Jul,118,2,-1,0,Not Specified,no,0,26-40,1.97
50,Technician,Married,Secondary,No,892,Yes,Yes,Not Specified,15,May,234,1,-1,0,Not Specified,no,0,41-60,3.9
35,Management,Single,Tertiary,No,0,No,Yes,Cellular,14,Aug,370,4,-1,0,Not Specified,no,0,26-40,6.17
47,Admin ,Married,Secondary,No,1387,Yes,No,Cellular,14,Oct,158,1,826,1,Failure,no,0,41-60,2.63
27,Admin ,Single,Secondary,No,454,No,Yes,Cellular,15,Jul,331,2,-1,0,Not Specified,no,0,26-40,5.52
48,Housemaid,Single,Secondary,No,71,No,No,Cellular,28,Aug,97,3,-1,0,Not Specified,no,0,41-60,1.62
40,Blue-Collar,Married,Primary,No,-35,Yes,No,Cellular,18,May,194,3,-1,0,Not Specified,no,0,26-40,3.23
35,Self-Employed,Married,Secondary,No,2251,No,No,Cellular,19,Aug,151,8,-1,0,Not Specified,no,0,26-40,2.52
39,Housemaid,Married,Primary,No,2460,No,No,Cellular,11,Jul,194,3,-1,0,Not Specified,no,0,26-40,3.23
34,Blue-Collar,Married,Secondary,No,34,No,No,Cellular,30,Jan,379,1,-1,0,Not Specified,no,0,26-40,6.32
36,Admin ,Single,Secondary,No,1281,No,No,Telephone,24,Jul,119,2,-1,0,Not Specified,no,0,26-40,1.98
56,Blue-Collar,Divorced,Primary,No,3021,No,No,Not Specified,9,Jun,419,2,-1,0,Not Specified,no,0,41-60,6.98
30,Technician,Married,Tertiary,No,141,No,No,Cellular,29,Jan,166,2,-1,0,Not Specified,no,0,26-40,2.77
51,Blue-Collar,Married,Secondary,No,500,No,No,Cellular,14,May,471,1,-1,0,Not Specified,no,0,41-60,7.85
41,Blue-Collar,Married,Secondary,No,1459,No,No,Not Specified,5,Jun,82,1,-1,0,Not Specified,no,0,41-60,1.37
35,Admin ,Married,Secondary,No,-244,Yes,Yes,Cellular,6,May,118,1,-1,0,Not Specified,no,0,26-40,1.97
53,Management,Married,Tertiary,No,1356,Yes,No,Cellular,9,Nov,371,2,96,4,Failure,no,0,41-60,6.18
25,Blue-Collar,Single,Primary,No,-289,Yes,No,Telephone,13,May,56,2,-1,0,Not Specified,no,0,18-25,0.93
34,Management,Single,Tertiary,No,1396,Yes,No,Cellular,17,Jul,630,1,-1,0,Not Specified,no,0,26-40,10.5
29,Services,Single,Secondary,No,9,No,Yes,Cellular,8,Jul,202,2,-1,0,Not Specified,no,0,26-40,3.37
33,Services,Married,Secondary,No,70,Yes,No,Cellular,21,Jul,333,3,-1,0,Not Specified,no,0,26-40,5.55
43,Admin ,Married,Secondary,No,877,Yes,No,Cellular,2,Feb,135,1,-1,0,Not Specified,no,0,41-60,2.25
47,Blue-Collar,Married,Primary,No,113,Yes,No,Not Specified,13,May,276,1,-1,0,Not Specified,no,0,41-60,4.6
35,Admin ,Single,Secondary,No,368,Yes,No,Not Specified,16,May,218,3,-1,0,Not Specified,no,0,26-40,3.63
49,Entrepreneur,Married,Secondary,No,89,Yes,No,Cellular,12,May,351,1,-1,0,Not Specified,no,0,41-60,5.85
41,Services,Married,Primary,No,450,Yes,No,Not Specified,14,May,374,2,-1,0,Not Specified,no,0,41-60,6.23
49,Services,Married,Not Specified,No,463,Yes,No,Telephone,15,Jul,541,2,-1,0,Not Specified,no,0,41-60,9.02
44,Blue-Collar,Married,Secondary,No,1397,No,No,Cellular,20,Nov,326,1,-1,0,Not Specified,no,0,41-60,5.43
32,Services,Single,Secondary,No,310,Yes,No,Not Specified,6,May,144,1,-1,0,Not Specified,no,0,26-40,2.4
27,Self-Employed,Single,Tertiary,No,270,Yes,No,Not Specified,27,May,470,2,-1,0,Not Specified,no,0,26-40,7.83
53,Technician,Married,Secondary,No,65,No,No,Cellular,25,Nov,99,1,92,2,Failure,no,0,41-60,1.65
55,Admin ,Married,Secondary,No,865,Yes,No,Cellular,8,Jul,105,1,82,2,Failure,no,0,41-60,1.75
60,Retired,Married,Secondary,No,7,No,Yes,Cellular,18,Aug,87,5,-1,0,Not Specified,no,0,41-60,1.45
27,Management,Single,Secondary,No,145,Yes,No,Cellular,5,May,121,4,89,3,Failure,no,0,26-40,2.02
58,Self-Employed,Married,Tertiary,No,327,No,Yes,Cellular,14,Jul,145,2,-1,0,Not Specified,no,0,41-60,2.42
42,Blue-Collar,Married,Secondary,No,429,Yes,No,Cellular,18,May,110,1,370,1,Failure,no,0,41-60,1.83
31,Services,Married,Secondary,No,1167,Yes,Yes,Cellular,20,Nov,279,1,-1,0,Not Specified,no,0,26-40,4.65
30,Management,Single,Tertiary,No,2995,Yes,No,Cellular,18,Nov,329,1,-1,0,Not Specified,no,0,26-40,5.48
32,Management,Single,Tertiary,No,974,Yes,No,Not Specified,3,Jun,228,1,-1,0,Not Specified,no,0,26-40,3.8
56,Self-Employed,Married,Secondary,No,784,No,Yes,Cellular,30,Jul,149,2,-1,0,Not Specified,no,0,41-60,2.48
57,Retired,Divorced,Secondary,No,316,No,No,Cellular,28,Jan,935,2,-1,0,Not Specified,no,0,41-60,15.58
57,Management,Married,Tertiary,No,0,Yes,No,Cellular,21,Nov,67,1,-1,0,Not Specified,no,0,41-60,1.12
39,Technician,Married,Secondary,No,211,No,No,Telephone,6,Feb,53,2,-1,0,Not Specified,no,0,26-40,0.88
37,Blue-Collar,Married,Secondary,No,342,Yes,No,Cellular,12,May,340,2,175,1,Failure,no,0,26-40,5.67
32,Management,Married,Tertiary,No,628,No,No,Cellular,30,Apr,280,1,-1,0,Not Specified,no,0,26-40,4.67
41,Blue-Collar,Married,Secondary,No,0,Yes,No,Cellular,1,Apr,625,2,-1,0,Not Specified,no,0,41-60,10.42
49,Unemployed,Married,Secondary,No,769,Yes,No,Not Specified,14,May,257,1,-1,0,Not Specified,no,0,41-60,4.28
36,Blue-Collar,Divorced,Secondary,No,2278,Yes,No,Not Specified,23,May,152,2,-1,0,Not Specified,no,0,26-40,2.53
58,Retired,Married,Primary,No,1351,Yes,No,Telephone,17,Apr,392,3,-1,0,Not Specified,no,0,41-60,6.53
58,Technician,Married,Not Specified,No,49,Yes,No,Not Specified,15,May,75,2,-1,0,Not Specified,no,0,41-60,1.25
33,Services,Married,Secondary,No,1082,Yes,Yes,Cellular,19,Nov,351,1,-1,0,Not Specified,no,0,26-40,5.85
31,Management,Single,Tertiary,No,5691,Yes,No,Cellular,21,Jul,357,1,-1,0,Not Specified,no,0,26-40,5.95
46,Blue-Collar,Divorced,Primary,No,916,Yes,No,Cellular,11,May,472,2,-1,0,Not Specified,no,0,41-60,7.87
42,Unemployed,Divorced,Secondary,No,325,Yes,No,Not Specified,28,May,97,4,-1,0,Not Specified,no,0,41-60,1.62
46,Admin ,Married,Secondary,No,0,Yes,Yes,Cellular,20,Apr,239,2,259,2,Failure,no,0,41-60,3.98
47,Management,Married,Tertiary,No,2475,Yes,No,Cellular,20,Nov,1476,4,-1,0,Not Specified,no,0,41-60,24.6
42,Self-Employed,Married,Primary,No,3717,No,No,Not Specified,20,Jun,235,1,-1,0,Not Specified,no,0,41-60,3.92
53,Entrepreneur,Married,Secondary,No,288,No,No,Not Specified,6,May,69,1,-1,0,Not Specified,no,0,41-60,1.15
31,Admin ,Married,Secondary,No,1130,Yes,No,Cellular,23,Jul,236,5,-1,0,Not Specified,no,0,26-40,3.93
39,Blue-Collar,Married,Primary,No,2715,Yes,No,Not Specified,2,Jun,201,3,-1,0,Not Specified,no,0,26-40,3.35
57,Blue-Collar,Married,Primary,No,23,Yes,No,Telephone,31,Jul,25,8,-1,0,Not Specified,no,0,41-60,0.42
29,Blue-Collar,Single,Secondary,No,0,No,No,Cellular,6,Feb,437,2,-1,0,Not Specified,no,0,26-40,7.28
32,Blue-Collar,Single,Secondary,No,-84,Yes,No,Cellular,11,May,426,1,-1,0,Not Specified,no,0,26-40,7.1
38,Self-Employed,Married,Secondary,No,290,Yes,No,Not Specified,20,May,369,1,-1,0,Not Specified,no,0,26-40,6.15
34,Self-Employed,Single,Tertiary,No,36,No,No,Telephone,28,Jan,55,1,-1,0,Not Specified,no,0,26-40,0.92
35,Admin ,Married,Secondary,No,-488,Yes,No,Not Specified,2,Jun,97,4,-1,0,Not Specified,no,0,26-40,1.62
55,Blue-Collar,Married,Secondary,No,-473,Yes,No,Not Specified,26,May,233,1,-1,0,Not Specified,no,0,41-60,3.88
42,Management,Married,Tertiary,No,1272,Yes,No,Cellular,5,May,117,1,169,1,Failure,no,0,41-60,1.95
32,Management,Married,Secondary,No,0,No,No,Cellular,20,Aug,162,4,-1,0,Not Specified,no,0,26-40,2.7
50,Management,Divorced,Primary,No,-6,Yes,No,Not Specified,19,May,92,2,-1,0,Not Specified,no,0,41-60,1.53
56,Admin ,Married,Secondary,No,510,Yes,No,Cellular,10,Jul,288,1,-1,0,Not Specified,no,0,41-60,4.8
36,Technician,Single,Secondary,No,818,Yes,Yes,Cellular,19,Aug,96,4,-1,0,Not Specified,no,0,26-40,1.6
49,Management,Married,Secondary,No,543,Yes,No,Not Specified,20,May,213,3,-1,0,Not Specified,no,0,41-60,3.55
48,Management,Married,Tertiary,No,7867,Yes,Yes,Not Specified,30,May,306,3,-1,0,Not Specified,no,0,41-60,5.1
32,Technician,Single,Tertiary,No,1212,Yes,No,Not Specified,23,May,463,2,-1,0,Not Specified,no,0,26-40,7.72
35,Management,Married,Secondary,No,533,No,No,Cellular,6,Aug,221,12,-1,0,Not Specified,no,0,26-40,3.68
48,Management,Married,Tertiary,No,291,Yes,No,Telephone,23,Jul,350,2,-1,0,Not Specified,no,0,41-60,5.83
40,Services,Single,Secondary,No,573,Yes,No,Cellular,14,May,329,1,-1,0,Not Specified,no,0,26-40,5.48
55,Retired,Married,Secondary,No,1279,Yes,No,Cellular,13,May,446,3,357,8,Other,no,0,41-60,7.43
50,Blue-Collar,Married,Primary,No,280,Yes,No,Not Specified,18,Jun,61,23,-1,0,Not Specified,no,0,41-60,1.02
55,Technician,Married,Not Specified,No,574,Yes,No,Cellular,29,Jan,243,2,-1,0,Not Specified,no,0,41-60,4.05
26,Blue-Collar,Single,Secondary,No,658,No,Yes,Telephone,23,Jul,34,4,-1,0,Not Specified,no,0,26-40,0.57
34,Technician,Married,Secondary,No,2019,Yes,Yes,Not Specified,27,Jun,102,1,-1,0,Not Specified,no,0,26-40,1.7
45,Management,Married,Tertiary,No,22815,No,No,Cellular,26,Aug,653,8,-1,0,Not Specified,no,0,41-60,10.88
44,Entrepreneur,Married,Secondary,No,887,Yes,No,Cellular,17,Apr,519,1,14,2,Failure,no,0,41-60,8.65
34,Management,Married,Tertiary,No,303,Yes,No,Cellular,29,Jan,50,1,195,2,Failure,no,0,26-40,0.83
39,Services,Single,Secondary,No,326,Yes,No,Not Specified,27,May,115,1,-1,0,Not Specified,no,0,26-40,1.92
31,Management,Single,Secondary,No,453,Yes,No,Not Specified,9,May,384,2,-1,0,Not Specified,no,0,26-40,6.4
27,Management,Single,Tertiary,Yes,0,No,Yes,Cellular,8,Jul,46,1,-1,0,Not Specified,no,0,26-40,0.77
41,Management,Married,Tertiary,No,4063,Yes,No,Cellular,12,May,14,5,172,2,Failure,no,0,41-60,0.23
45,Technician,Married,Secondary,No,2403,No,No,Cellular,21,Nov,207,1,-1,0,Not Specified,no,0,41-60,3.45
28,Services,Single,Secondary,No,123,Yes,No,Cellular,6,May,115,1,359,3,Failure,no,0,26-40,1.92
39,Unemployed,Married,Secondary,No,270,Yes,No,Not Specified,3,Jun,116,1,-1,0,Not Specified,no,0,26-40,1.93
31,Technician,Single,Tertiary,No,424,No,No,Cellular,29,Jan,106,1,161,2,Failure,no,0,26-40,1.77
31,Management,Married,Tertiary,No,1230,Yes,No,Not Specified,27,May,290,4,-1,0,Not Specified,no,0,26-40,4.83
31,Admin ,Single,Secondary,No,387,Yes,No,Cellular,13,May,228,2,370,1,Failure,no,0,26-40,3.8
35,Technician,Single,Primary,No,744,Yes,No,Cellular,7,Apr,1096,1,-1,0,Not Specified,no,0,26-40,18.27
32,Technician,Single,Tertiary,No,696,No,Yes,Cellular,13,Aug,101,4,105,4,Failure,no,0,26-40,1.68
49,Management,Married,Tertiary,No,4594,No,No,Cellular,11,Aug,157,3,-1,0,Not Specified,no,0,41-60,2.62
42,Entrepreneur,Married,Secondary,No,1002,No,No,Not Specified,20,Jun,109,3,-1,0,Not Specified,no,0,41-60,1.82
31,Management,Single,Tertiary,No,-173,Yes,No,Not Specified,6,May,396,2,-1,0,Not Specified,no,0,26-40,6.6
35,Services,Single,Secondary,No,1239,Yes,No,Cellular,5,May,60,2,347,1,Failure,no,0,26-40,1.0
31,Technician,Single,Secondary,No,354,No,Yes,Cellular,22,Aug,186,2,-1,0,Not Specified,no,0,26-40,3.1
45,Admin ,Single,Secondary,No,375,No,Yes,Not Specified,22,Sep,10,1,594,6,Failure,no,0,41-60,0.17
24,Blue-Collar,Single,Secondary,No,3,Yes,No,Cellular,15,May,311,1,-1,0,Not Specified,no,0,18-25,5.18
49,Self-Employed,Divorced,Secondary,No,6116,Yes,No,Cellular,21,Nov,43,1,-1,0,Not Specified,no,0,41-60,0.72
36,Self-Employed,Married,Tertiary,No,4515,Yes,No,Not Specified,17,Jun,408,2,-1,0,Not Specified,no,0,26-40,6.8
28,Blue-Collar,Single,Tertiary,No,727,Yes,No,Not Specified,6,Jun,144,4,-1,0,Not Specified,no,0,26-40,2.4
54,Retired,Married,Secondary,No,3846,Yes,Yes,Not Specified,19,Jun,216,2,-1,0,Not Specified,no,0,41-60,3.6
27,Blue-Collar,Single,Primary,No,1128,Yes,No,Not Specified,30,Jun,88,4,-1,0,Not Specified,no,0,26-40,1.47
34,Management,Divorced,Tertiary,No,1173,No,Yes,Cellular,18,Jul,93,1,-1,0,Not Specified,no,0,26-40,1.55
40,Management,Single,Tertiary,No,27,No,No,Cellular,27,Aug,165,6,-1,0,Not Specified,no,0,26-40,2.75
32,Admin ,Single,Tertiary,No,328,Yes,Yes,Not Specified,26,Jun,271,1,-1,0,Not Specified,no,0,26-40,4.52
41,Admin ,Married,Secondary,No,0,Yes,No,Cellular,17,Nov,595,2,-1,0,Not Specified,no,0,41-60,9.92
38,Services,Single,Primary,No,-87,Yes,No,Cellular,13,May,531,1,-1,0,Not Specified,no,0,26-40,8.85
35,Admin ,Single,Secondary,No,2830,No,No,Not Specified,20,Jun,22,12,-1,0,Not Specified,no,0,26-40,0.37
31,Technician,Married,Secondary,No,4,No,No,Not Specified,20,May,199,4,-1,0,Not Specified,no,0,26-40,3.32
47,Entrepreneur,Married,Secondary,No,0,No,No,Not Specified,19,Jun,563,2,-1,0,Not Specified,no,0,41-60,9.38
41,Admin ,Married,Secondary,No,80,No,No,Cellular,19,Nov,202,1,-1,0,Not Specified,no,0,41-60,3.37
29,Admin ,Single,Secondary,No,2768,Yes,No,Not Specified,2,Jun,121,4,-1,0,Not Specified,no,0,26-40,2.02
33,Management,Married,Tertiary,No,5,Yes,No,Not Specified,7,Aug,12,1,-1,0,Not Specified,no,0,26-40,0.2
89,Retired,Married,Tertiary,No,553,No,No,Telephone,19,Aug,2027,5,-1,0,Not Specified,no,0,60+,33.78
54,Blue-Collar,Married,Secondary,No,-102,Yes,No,Cellular,27,Aug,164,7,-1,0,Not Specified,no,0,41-60,2.73
72,Retired,Married,Primary,No,2079,No,No,Cellular,13,Aug,100,1,191,3,Other,no,0,60+,1.67
29,Blue-Collar,Married,Secondary,No,1,Yes,No,Not Specified,6,May,215,1,-1,0,Not Specified,no,0,26-40,3.58
41,Blue-Collar,Married,Secondary,No,598,Yes,No,Cellular,12,May,69,3,364,11,Failure,no,0,41-60,1.15
39,Housemaid,Married,Primary,No,34,Yes,No,Cellular,14,Jul,377,3,-1,0,Not Specified,no,0,26-40,6.28
41,Services,Divorced,Secondary,No,-19,Yes,No,Not Specified,19,May,201,1,-1,0,Not Specified,no,0,41-60,3.35
31,Blue-Collar,Married,Primary,No,292,Yes,Yes,Not Specified,30,May,30,18,-1,0,Not Specified,no,0,26-40,0.5
32,Services,Married,Secondary,No,144,Yes,No,Not Specified,19,May,260,11,-1,0,Not Specified,no,0,26-40,4.33
52,Admin ,Married,Secondary,No,1113,No,Yes,Cellular,8,Jul,83,1,-1,0,Not Specified,no,0,41-60,1.38
41,Entrepreneur,Married,Tertiary,No,121,Yes,No,Cellular,5,May,456,1,287,1,Failure,no,0,41-60,7.6
45,Management,Married,Tertiary,No,904,Yes,Yes,Not Specified,20,Jun,14,9,-1,0,Not Specified,no,0,41-60,0.23
29,Admin ,Single,Secondary,No,-498,Yes,No,Cellular,2,Feb,99,3,227,14,Failure,no,0,26-40,1.65
32,Admin ,Married,Tertiary,No,0,Yes,No,Not Specified,5,May,138,1,-1,0,Not Specified,no,0,26-40,2.3
35,Blue-Collar,Married,Secondary,No,67,No,No,Not Specified,20,May,60,6,-1,0,Not Specified,no,0,26-40,1.0
54,Technician,Married,Secondary,No,3967,No,Yes,Cellular,29,Jul,90,3,-1,0,Not Specified,no,0,41-60,1.5
41,Self-Employed,Married,Secondary,No,305,Yes,No,Cellular,13,May,174,2,-1,0,Not Specified,no,0,41-60,2.9
42,Blue-Collar,Married,Primary,No,260,Yes,No,Telephone,31,Jul,175,2,-1,0,Not Specified,no,0,41-60,2.92
59,Management,Divorced,Tertiary,No,258,Yes,No,Cellular,20,Apr,33,1,173,1,Success,no,0,41-60,0.55
58,Retired,Married,Primary,No,0,No,No,Cellular,4,Aug,506,1,-1,0,Not Specified,no,0,41-60,8.43
32,Services,Single,Secondary,No,72,No,No,Cellular,28,Jul,88,9,-1,0,Not Specified,no,0,26-40,1.47
56,Technician,Single,Primary,No,145,Yes,No,Telephone,6,Feb,124,2,9,2,Other,no,0,41-60,2.07
50,Management,Divorced,Tertiary,No,2564,Yes,No,Cellular,21,Nov,124,4,113,8,Failure,no,0,41-60,2.07
45,Services,Married,Primary,No,7811,No,No,Not Specified,16,Jun,143,2,-1,0,Not Specified,no,0,41-60,2.38
59,Retired,Married,Secondary,No,5744,No,No,Not Specified,18,Jun,632,1,-1,0,Not Specified,no,0,41-60,10.53
47,Blue-Collar,Married,Primary,No,673,Yes,Yes,Not Specified,6,Jun,118,4,-1,0,Not Specified,no,0,41-60,1.97
54,Management,Single,Secondary,No,602,No,No,Cellular,30,Jul,101,2,-1,0,Not Specified,no,0,41-60,1.68
40,Services,Married,Secondary,No,9374,Yes,No,Cellular,21,Nov,7,8,185,1,Failure,no,0,26-40,0.12
37,Management,Married,Tertiary,No,5016,No,No,Cellular,8,Aug,119,1,-1,0,Not Specified,no,0,26-40,1.98
29,Blue-Collar,Married,Secondary,No,508,Yes,Yes,Not Specified,19,Jun,262,5,-1,0,Not Specified,no,0,26-40,4.37
36,Blue-Collar,Married,Primary,No,156,Yes,No,Cellular,21,Nov,219,2,-1,0,Not Specified,no,0,26-40,3.65
33,Management,Married,Tertiary,No,0,Yes,No,Cellular,9,Jul,310,1,-1,0,Not Specified,no,0,26-40,5.17
32,Management,Divorced,Tertiary,No,12,No,No,Cellular,17,Jul,321,1,-1,0,Not Specified,no,0,26-40,5.35
53,Technician,Married,Secondary,No,7984,Yes,No,Cellular,2,Feb,151,1,-1,0,Not Specified,no,0,41-60,2.52
33,Services,Married,Secondary,No,255,Yes,Yes,Cellular,21,Nov,588,2,184,2,Failure,no,0,26-40,9.8
36,Admin ,Married,Tertiary,No,211,Yes,No,Not Specified,5,May,146,2,-1,0,Not Specified,no,0,26-40,2.43
43,Unemployed,Divorced,Secondary,No,1854,No,No,Cellular,13,Nov,131,2,197,1,Success,no,0,41-60,2.18
45,Self-Employed,Married,Tertiary,No,-497,Yes,Yes,Cellular,15,May,217,1,176,1,Failure,no,0,41-60,3.62
52,Services,Married,Secondary,No,431,No,No,Cellular,26,Aug,73,17,-1,0,Not Specified,no,0,41-60,1.22
48,Blue-Collar,Divorced,Secondary,No,-314,Yes,No,Cellular,18,May,7,5,-1,0,Not Specified,no,0,41-60,0.12
40,Management,Married,Tertiary,No,552,No,No,Cellular,28,Jul,761,8,-1,0,Not Specified,no,0,26-40,12.68
31,Technician,Married,Secondary,No,465,Yes,No,Cellular,12,May,259,3,-1,0,Not Specified,no,0,26-40,4.32
34,Services,Single,Secondary,No,544,Yes,No,Not Specified,27,May,257,2,-1,0,Not Specified,no,0,26-40,4.28
54,Blue-Collar,Married,Primary,No,-636,Yes,No,Not Specified,30,May,324,3,-1,0,Not Specified,no,0,41-60,5.4
40,Management,Married,Tertiary,No,7780,No,No,Telephone,4,May,364,1,355,1,Other,no,0,26-40,6.07
55,Unemployed,Single,Primary,No,274,No,No,Cellular,9,Feb,7,5,-1,0,Not Specified,no,0,41-60,0.12
33,Management,Married,Tertiary,No,1148,No,No,Cellular,19,Nov,299,1,-1,0,Not Specified,no,0,26-40,4.98
50,Management,Married,Tertiary,No,67,No,Yes,Not Specified,20,Jun,156,3,-1,0,Not Specified,no,0,41-60,2.6
59,Retired,Divorced,Secondary,No,914,No,No,Cellular,28,Jan,192,1,-1,0,Not Specified,no,0,41-60,3.2
40,Services,Married,Secondary,No,1293,Yes,No,Cellular,13,Apr,128,3,-1,0,Not Specified,no,0,26-40,2.13
45,Admin ,Married,Secondary,No,111,Yes,No,Cellular,11,Aug,173,1,-1,0,Not Specified,no,0,41-60,2.88
32,Management,Married,Tertiary,No,937,No,No,Cellular,28,Aug,90,1,94,2,Failure,no,0,26-40,1.5
50,Blue-Collar,Married,Not Specified,No,605,Yes,No,Not Specified,15,May,200,1,-1,0,Not Specified,no,0,41-60,3.33
58,Blue-Collar,Married,Secondary,No,1457,Yes,No,Cellular,8,Jul,144,4,-1,0,Not Specified,no,0,41-60,2.4
38,Management,Married,Tertiary,No,1617,Yes,No,Cellular,16,Apr,691,1,-1,0,Not Specified,no,0,26-40,11.52
57,Technician,Married,Secondary,No,29207,Yes,No,Telephone,21,Nov,232,2,-1,0,Not Specified,no,0,41-60,3.87
31,Blue-Collar,Married,Secondary,No,812,Yes,No,Cellular,23,Sep,245,1,-1,0,Not Specified,no,0,26-40,4.08
69,Retired,Married,Primary,No,324,No,No,Cellular,12,Aug,875,1,189,4,Success,no,0,60+,14.58
26,Admin ,Single,Secondary,No,1327,No,No,Cellular,30,Mar,171,4,-1,0,Not Specified,no,0,26-40,2.85
30,Admin ,Married,Secondary,No,482,No,No,Cellular,23,Apr,86,1,-1,0,Not Specified,no,0,26-40,1.43
49,Blue-Collar,Married,Secondary,No,134,Yes,Yes,Not Specified,27,May,265,2,-1,0,Not Specified,no,0,41-60,4.42
36,Blue-Collar,Married,Primary,No,347,No,No,Cellular,4,Feb,167,2,-1,0,Not Specified,no,0,26-40,2.78
37,Technician,Married,Secondary,No,1824,Yes,No,Cellular,3,Jul,112,2,324,2,Other,no,0,26-40,1.87
55,Blue-Collar,Divorced,Primary,No,410,No,Yes,Cellular,11,Jul,221,2,-1,0,Not Specified,no,0,41-60,3.68
36,Management,Single,Tertiary,No,-38,Yes,No,Not Specified,14,May,784,1,-1,0,Not Specified,no,0,26-40,13.07
31,Self-Employed,Married,Secondary,No,581,Yes,No,Cellular,13,Oct,845,1,152,6,Failure,no,0,26-40,14.08
30,Technician,Divorced,Secondary,No,3100,Yes,No,Not Specified,21,May,154,4,-1,0,Not Specified,no,0,26-40,2.57
36,Services,Married,Secondary,No,0,Yes,Yes,Cellular,15,Jul,201,4,-1,0,Not Specified,no,0,26-40,3.35
50,Self-Employed,Married,Secondary,No,1138,No,No,Cellular,14,Aug,219,10,-1,0,Not Specified,no,0,41-60,3.65
53,Not Specified,Married,Not Specified,No,0,No,No,Cellular,25,Aug,209,5,-1,0,Not Specified,no,0,41-60,3.48
39,Services,Married,Secondary,No,304,Yes,Yes,Not Specified,9,May,323,1,-1,0,Not Specified,no,0,26-40,5.38
31,Technician,Married,Tertiary,No,313,Yes,No,Cellular,27,Aug,114,2,-1,0,Not Specified,no,0,26-40,1.9
49,Blue-Collar,Married,Primary,No,1898,No,No,Cellular,21,Aug,159,1,-1,0,Not Specified,no,0,41-60,2.65
35,Services,Married,Secondary,No,142,Yes,No,Cellular,20,Nov,315,2,196,4,Failure,no,0,26-40,5.25
45,Blue-Collar,Married,Primary,No,4696,No,No,Not Specified,17,Jun,99,1,-1,0,Not Specified,no,0,41-60,1.65
30,Management,Single,Secondary,No,135,No,No,Cellular,14,Aug,112,2,-1,0,Not Specified,no,0,26-40,1.87
